source_artwork,url
3571,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait Of Queen Charlotte 1761-62 in the style of Allan Ramsay.png
1584,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait Of Richard Tickell (1751-1793) in the style of Thomas Gainsborough.png
2342,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait Of Sir John Sinclair in the style of Sir Henry Raeburn.png
3081,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait Of The Hon. John Tufton (1773-1799) in the style of Sir Joshua Reynolds.png
452,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait Of Vincent Van Gogh Painting Sunflowers Aka Villa Rotunda By Emma Ciardi in the style of Paul Gauguin.png
2045,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait Of William Coningham (1815-1884) in the style of John Linnell.png
3079,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Admiral Sir Charles Saunders c.1713-75 Vice-Admiral of the Blue squadron, engraved by James McArdell c.1729-65 in the style of Sir Joshua Reynolds.png"
2620,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Albrecht Wenzel Eusebius von Wallenstein in the style of (after) Dyck, Sir Anthony van.png"
3060,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Angelica Kauffmann in the style of Sir Joshua Reynolds.png
3090,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Antea La Bella, 1535-37 in the style of Girolamo Francesco Maria Mazzola (Parmigianino).png"
2089,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Anthony Stokes, 1903 in the style of Marianne Preindelsberger Stokes.png"
703,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Antoine-Laurent and Marie-Anne Lavoisier (detail) 1788 in the style of Jacques Louis David.png
2514,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Armand de Caumont, duc de La Force (c. 1580-1675) in the style of (after) Philippe De Champaigne.png"
261,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Baldassare Castiglione 1414-15 in the style of Raphael.png
2962,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Baron Weisweiller 1853 in the style of Federico de Madrazo y Kuntz.png
495,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Berthe Morisot with Hat, in Mourning in the style of Edouard Manet.png"
2667,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Billy Waters, c.1815 in the style of Sir David Wilkie.png"
2519,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Cardinal Richlieu in the style of (after) Philippe De Champaigne.png
3340,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Cecilia Gallerani (Lady with an Ermine) 1483-90 in the style of Leonardo Da Vinci.png
714,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Charlotte David (Madame David) 1813 in the style of Jacques Louis David.png
1744,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Claude Bernheim de Villers, 1906 in the style of Edouard   Vuillard.png"
2328,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Col. William Swinton in the style of Sir Henry Raeburn.png
2329,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Colonel Alexander Campbell of Possil in the style of Sir Henry Raeburn.png
2332,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Commander Hugh Clapperton 1788-1827 1817 in the style of Sir Henry Raeburn.png
2629,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Cornelis Schut 1597-1655 a pupil of Rubens in the style of (after) Dyck, Sir Anthony van.png"
3222,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Countess Catherine Skawronska in the style of Angelica Kauffmann.png
1830,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Doctor Martinez, 1878 in the style of Armand Guillaumin.png"
1051,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Doge Leonardo Loredan 1501 in the style of Giovanni Bellini.png
3064,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Dr. Samuel Johnson 1709-84 in the style of Sir Joshua Reynolds.png
3206,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Eleanor Countess of Lauderdale in the style of Angelica Kauffmann.png
2320,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Elizabeth Campbell 1756-1823 Marchesa di Spineto, c.1812 in the style of Sir Henry Raeburn.png"
483,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Emile Zola 1868 in the style of Edouard Manet.png
3210,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Emma Hamilton in the style of Angelica Kauffmann.png
1290,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Eugene Delacroix 1798-1863 in the style of Theodore Gericault.png
218,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Eugenia (Mada) Primavesi in the style of Gustav Klimt.png
3566,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Flora Macdonald 1722-90 in the style of Allan Ramsay.png
2380,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Flora de Stephano in the style of Robert Frederick Blum.png
3569,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of George III 1738-1820 in his Coronation Robes, c.1760 in the style of Allan Ramsay.png"
3580,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of George III in the style of Allan Ramsay.png
2608,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of George Villiers 1st Duke of Buckingham 1592-1628 in the style of (after) Dyck, Sir Anthony van.png"
2411,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Gerda in the style of Ernst Ludwig Kirchner.png
2134,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Giovanni Arnolfini and his Wife (detail 4) 1434 in the style of Jan Van Eyck.png
2148,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Giovanni Arnolfini and his Wife (detail) in the style of Jan Van Eyck.png
2845,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Grand Duke Andrei Vladimirovich as a Child in the style of Albert Edelfelt.png
3223,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Henrietta Laura Pulteney 1766-1808 in the style of Angelica Kauffmann.png
1581,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Henrietta Vernon (Lady Grosvenor, wife of Richard, first Earl Grosvenor), 1766-67 in the style of Thomas Gainsborough.png"
2333,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Henry Raeburn Inglis in the style of Sir Henry Raeburn.png
2324,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Isabella Campbell in the style of Sir Henry Raeburn.png
3578,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Jean Abercromby, Mrs Morison of Haddo in the style of Allan Ramsay.png"
1577,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Jonathan Buttall (The Blue Boy) 1770 in the style of Thomas Gainsborough.png
1107,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Juliette Courbet in the style of Gustave Courbet.png
1731,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Ker-Xavier Roussel (1867-1944) 1935 in the style of Edouard   Vuillard.png
2613,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of King Charles I wearing the order of the garter with a dog by his side in the style of (after) Dyck, Sir Anthony van.png"
3588,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of King George III 1738-1820 after 1760 in the style of Allan Ramsay.png
2699,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of La Citoyene D in the style of Alexandre Evariste Fragonard.png
2090,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Lady Irene Stokes nee Ionides c.1908 in the style of Marianne Preindelsberger Stokes.png
3589,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Lady Jane Douglas, full-length, as a shepherdess seated in a landscape in the style of Allan Ramsay.png"
3077,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Lady, traditionally identified as Lady Anne Dawson, as the goddess Diana in the style of Sir Joshua Reynolds.png"
3177,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Lajos Gulacsy 1907 in the style of Marsden Hartley.png
1281,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Lord Byron 1788-1824 in the style of Theodore Gericault.png
3666,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Ludwig II 1845-86 of Bavaria in uniform, 1865 in the style of Ferdinand II Piloty.png"
1418,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Madame Chardin (1707-91) 1775 in the style of Jean-Baptiste-Simeon Chardin.png
2849,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Madame Vallery-Radot in the style of Albert Edelfelt.png
2321,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Major Alexander Stewart in the style of Sir Henry Raeburn.png
2139,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Margareta van Eyck 1439 in the style of Jan Van Eyck.png
2960,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Maria Dolores Aldama Marquesa de Montelo 1855 in the style of Federico de Madrazo y Kuntz.png
3042,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Marjorie Ferry, 1932 in the style of Tamara de Lempicka.png"
582,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Mary Cassatt 1880-84 in the style of Edgar Degas.png
2291,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Miss Adele Merchant in the style of Charles Christian Nahl.png
3057,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Miss Palmer in the style of Sir Joshua Reynolds.png
2053,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Mrs Bolding 1832 in the style of John Linnell.png
3050,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Mrs Bush, 1929 in the style of Tamara de Lempicka.png"
2985,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Mrs. Isabel Styler-Tas in the style of Salvador Dali.png
2327,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Mrs. Malcolm in the style of Sir Henry Raeburn.png
570,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Pietro Aretino 1545 in the style of Tiziano Vecellio.png
3192,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Pope Benedetto XIV in the style of Anton Raphael Mengs.png
3651,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Queen Anne in the style of English Provincial School.png
2632,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Queen Henrietta Maria 1609-69 2 in the style of (after) Dyck, Sir Anthony van.png"
1984,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Samuel Taylor Coleridge 1772-1834 in the style of Charles Robert Leslie.png
1016,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Santiago Ramon y Cajal (1852-1934) 1906 in the style of Joaquin Sorolla y Bastida.png
3579,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Sir Edward and Lady Turner, 1740 in the style of Allan Ramsay.png"
3587,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Sir Henry Mainwaring in the style of Allan Ramsay.png
2065,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Sir Humphry Davy 1778-1829 in the style of John Linnell.png
3576,"https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Sir John Hynde Cotton, 3rd BT. in the style of Allan Ramsay.png"
2079,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Teresa Francisca Mudarra y Herrera in the style of Claudio Coello.png
2062,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Thomas Robert Malthus 1766-1834 in the style of John Linnell.png
2057,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Thomas Robert Malthus 1766-1834 political economist 1833 in the style of John Linnell.png
1591,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/generated/A painting of Portrait of Vice Admiral Thomas Broderick in the style of Thomas Gainsborough.png
