filename,logit,time
.\images_real\6442.png,-5.176146,5.031634
.\images_real\6443.png,-7.085623,4.500340
.\images_real\6444.png,-7.489761,3.781550
.\images_real\6445.png,-3.738576,4.781602
.\images_real\6446.png,-3.491556,3.969051
.\images_real\6447.png,-12.919536,5.547296
.\images_real\6448.png,-4.243158,6.000454
.\images_real\6449.png,-11.481240,2.328336
.\images_real\645.png,-7.062839,5.766038
.\images_real\6450.png,-10.436583,5.234764
.\images_real\6451.png,-6.930315,4.062809
.\images_real\6452.png,-12.516510,3.719033
.\images_real\6453.png,-9.382483,4.687855
.\images_real\6454.png,-6.498127,4.797240
.\images_real\6455.png,-8.888854,3.265875
.\images_real\6456.png,-4.674518,3.844040
.\images_real\6457.png,-6.597260,4.750362
.\images_real\6458.png,-6.694707,5.906697
.\images_real\6459.png,-8.443154,5.922326
.\images_real\646.png,-3.948880,4.859743
.\images_real\6460.png,-9.008716,5.781693
.\images_real\6461.png,-5.336213,5.750436
.\images_real\6462.png,-10.359015,4.656604
.\images_real\6463.png,-2.902364,5.906696
.\images_real\6464.png,-9.139146,5.969203
.\images_real\6465.png,-7.602277,5.062885
.\images_real\6466.png,-3.225842,6.107614
.\images_real\6467.png,-8.571745,5.748777
.\images_real\6468.png,-6.029970,4.890997
.\images_real\6469.png,-8.793701,5.812939
.\images_real\647.png,-5.311106,5.734812
.\images_real\6470.png,-7.753482,6.187969
.\images_real\6471.png,-8.424045,6.484867
.\images_real\6472.png,-9.388359,5.766072
.\images_real\6473.png,-6.180073,6.297344
.\images_real\6474.png,-9.016003,4.359708
.\images_real\6475.png,-8.058522,4.578472
.\images_real\6476.png,-2.811493,5.922323
.\images_real\6477.png,-8.011615,6.656758
.\images_real\6478.png,-9.429608,6.250474
.\images_real\6479.png,-6.287980,6.688008
.\images_real\648.png,-10.108709,6.141097
.\images_real\6480.png,-7.785184,4.703479
.\images_real\6481.png,-2.055366,3.828414
.\images_real\6482.png,-8.592025,4.390957
.\images_real\6483.png,-11.428345,5.703560
.\images_real\6484.png,-10.208776,5.531685
.\images_real\6485.png,-3.886560,5.312889
.\images_real\6486.png,-5.915696,4.344079
.\images_real\6487.png,-9.614567,5.703564
.\images_real\6488.png,-8.033407,5.812936
.\images_real\6489.png,-3.648067,5.734811
.\images_real\649.png,-8.609839,5.781691
.\images_real\6490.png,-6.249974,6.547372
.\images_real\6491.png,-8.335096,5.609805
.\images_real\6492.png,-16.067312,5.156639
.\images_real\6493.png,-7.314295,5.281656
.\images_real\6494.png,-9.872128,4.594097
.\images_real\6495.png,-9.403324,5.594174
.\images_real\6496.png,-5.338098,4.734735
.\images_real\6497.png,-4.602374,5.481107
.\images_real\6498.png,-7.561920,6.091256
.\images_real\6499.png,-6.632071,4.125319
.\images_real\65.png,-9.551400,4.625347
.\images_real\650.png,-5.578493,4.578485
.\images_real\6500.png,-6.203153,5.484783
.\images_real\6501.png,-2.814809,6.281723
.\images_real\6502.png,-6.818913,4.906625
.\images_real\6503.png,-8.202491,5.047259
.\images_real\6504.png,-6.690856,4.453470
.\images_real\6505.png,-5.065867,3.297134
.\images_real\6506.png,-9.511204,4.359691
.\images_real\6507.png,-6.342814,4.937875
.\images_real\6508.png,-7.450253,5.312904
.\images_real\6509.png,-8.980829,5.312905
.\images_real\651.png,-8.175827,5.437912
.\images_real\6510.png,-5.922006,5.156654
.\images_real\6511.png,-7.180042,5.625416
.\images_real\6512.png,-6.146051,4.453465
.\images_real\6513.png,-6.375608,4.812865
.\images_real\6514.png,-5.470784,4.625353
.\images_real\6515.png,-6.335574,4.125315
.\images_real\6516.png,-7.704733,5.391033
.\images_real\6517.png,-6.977006,5.656680
.\images_real\6518.png,-5.707318,4.562847
.\images_real\6519.png,-6.856888,5.734812
.\images_real\652.png,-9.700582,4.984754
.\images_real\6520.png,-7.016260,5.437912
.\images_real\6521.png,-5.935276,5.875446
.\images_real\6522.png,-6.888372,5.516046
.\images_real\6523.png,-7.110112,5.578548
.\images_real\6524.png,-4.799175,5.766063
.\images_real\6525.png,-3.686337,3.625275
.\images_real\6526.png,-7.572725,5.437914
.\images_real\6527.png,-5.228063,4.765989
.\images_real\6528.png,-7.644145,4.515968
.\images_real\6529.png,-8.450663,5.141017
.\images_real\653.png,-7.757935,4.859743
.\images_real\6530.png,-8.324725,5.797316
.\images_real\6531.png,-8.419534,6.062962
.\images_real\6532.png,-6.232724,6.328607
.\images_real\6533.png,-7.043107,5.422288
.\images_real\6534.png,-6.606373,6.047335
.\images_real\6535.png,-6.174883,5.281657
.\images_real\6536.png,-9.183176,5.641054
.\images_real\6537.png,-2.711828,6.391111
.\images_real\6538.png,-5.722366,5.703560
.\images_real\6539.png,-8.971322,2.109535
.\images_real\654.png,-8.051205,5.531670
.\images_real\6540.png,-9.373081,5.891074
.\images_real\6541.png,-6.244621,5.719184
.\images_real\6542.png,-6.310641,5.375409
.\images_real\6543.png,-7.024777,5.266026
.\images_real\6544.png,-6.213795,6.016082
.\images_real\6545.png,-8.466083,4.922250
.\images_real\6546.png,-5.128979,5.781690
.\images_real\6547.png,-2.340805,5.453540
.\images_real\6548.png,-7.693419,5.312902
.\images_real\6549.png,-5.385408,5.531671
.\images_real\655.png,-2.800086,5.625428
.\images_real\6550.png,-4.739428,5.422291
.\images_real\6551.png,-3.551314,5.578546
.\images_real\6552.png,-4.835665,5.734811
.\images_real\6553.png,-6.247606,5.484794
.\images_real\6554.png,-2.984118,5.922324
.\images_real\6555.png,-8.228642,5.969204
.\images_real\6556.png,-6.048086,5.203520
.\images_real\6557.png,-8.462533,5.797317
.\images_real\6558.png,-3.980099,5.916622
.\images_real\6559.png,-7.098796,5.341167
.\images_real\656.png,-1.931450,5.109763
.\images_real\6560.png,-5.942156,5.328529
.\images_real\6561.png,-7.460793,5.266032
.\images_real\6562.png,-4.702991,6.359852
.\images_real\6563.png,-8.102414,5.187897
.\images_real\6564.png,-3.881454,5.422286
.\images_real\6565.png,-7.312160,5.109763
.\images_real\6566.png,-2.565689,7.453693
.\images_real\6567.png,-6.437247,5.234774
.\images_real\6568.png,-4.161616,5.141022
.\images_real\6569.png,-5.843085,5.297270
.\images_real\657.png,-8.231827,5.312904
.\images_real\6570.png,-7.934435,5.109767
.\images_real\6571.png,-4.561238,6.031705
.\images_real\6572.png,-5.512050,5.625428
.\images_real\6573.png,-6.799986,6.453616
.\images_real\6574.png,-3.255689,5.375409
.\images_real\6575.png,-4.153604,5.234775
.\images_real\6576.png,-9.864496,5.078510
.\images_real\6577.png,-5.022747,6.234856
.\images_real\6578.png,-5.326959,5.844189
.\images_real\6579.png,-11.133202,6.000462
.\images_real\658.png,-4.479037,5.094131
.\images_real\6580.png,-10.478925,6.203597
.\images_real\6581.png,-6.308749,5.656680
.\images_real\6582.png,-7.632550,5.828569
.\images_real\6583.png,-8.425819,5.781690
.\images_real\6584.png,-8.378442,5.891073
.\images_real\6585.png,-9.256259,6.375485
.\images_real\6586.png,-10.132240,3.953427
.\images_real\6587.png,-6.445282,5.859828
.\images_real\6588.png,-6.018172,5.015997
.\images_real\6589.png,-4.238345,5.594176
.\images_real\659.png,-6.132346,4.875373
.\images_real\6590.png,-5.268607,5.922324
.\images_real\6591.png,-8.069110,5.531672
.\images_real\6592.png,-7.237078,6.078586
.\images_real\6593.png,-8.153466,5.547297
.\images_real\6594.png,-8.422396,5.562922
.\images_real\6595.png,-10.266509,6.016083
.\images_real\6596.png,-2.029666,4.828493
.\images_real\6597.png,-5.263464,4.828492
.\images_real\6598.png,-6.098811,5.328530
.\images_real\6599.png,-3.216441,6.047335
.\images_real\66.png,-3.379446,5.766063
.\images_real\660.png,-6.707747,4.609726
.\images_real\6600.png,-6.104161,5.937341
.\images_real\6601.png,-6.288394,7.343283
.\images_real\6602.png,-7.382522,4.765988
.\images_real\6603.png,-5.893373,5.891073
.\images_real\6604.png,-5.635448,5.219146
.\images_real\6605.png,-1.663674,5.078511
.\images_real\6606.png,-1.303954,5.328530
.\images_real\6607.png,-8.291162,5.172278
.\images_real\6608.png,-4.581209,5.187885
.\images_real\6609.png,-5.783342,6.031709
.\images_real\661.png,-3.360599,4.969128
.\images_real\6610.png,-3.624879,5.328530
.\images_real\6611.png,-7.431702,6.813019
.\images_real\6612.png,-8.534667,5.687932
.\images_real\6613.png,-11.541810,5.953578
.\images_real\6614.png,-9.800235,4.750363
.\images_real\6615.png,-10.077197,6.078587
.\images_real\6616.png,-5.632870,5.734810
.\images_real\6617.png,-5.590733,7.344308
.\images_real\6618.png,-8.823566,4.875371
.\images_real\6619.png,-5.851568,5.812942
.\images_real\662.png,-4.462841,6.047344
.\images_real\6620.png,-4.830880,5.747432
.\images_real\6621.png,-6.446457,4.406587
.\images_real\6622.png,-6.454556,4.797241
.\images_real\6623.png,-4.901675,4.656602
.\images_real\6624.png,-4.692254,4.312829
.\images_real\6625.png,-7.524259,4.828496
.\images_real\6626.png,-3.028773,5.500414
.\images_real\6627.png,-4.774562,4.765987
.\images_real\6628.png,-4.849583,4.250324
.\images_real\6629.png,-3.364088,4.000306
.\images_real\663.png,-8.291051,5.609800
.\images_real\6630.png,-4.447756,5.328533
.\images_real\6631.png,-6.535900,4.031554
.\images_real\6632.png,-8.470598,2.797091
.\images_real\6633.png,-5.842717,5.062881
.\images_real\6634.png,-8.535637,5.500428
.\images_real\6635.png,-8.569426,4.906615
.\images_real\6636.png,-2.843196,5.422287
.\images_real\6637.png,-16.761986,5.500419
.\images_real\6638.png,-9.403777,5.500418
.\images_real\6639.png,-7.041727,6.062969
.\images_real\664.png,-5.802340,5.031626
.\images_real\6640.png,-6.968132,4.406585
.\images_real\6641.png,-16.762575,5.578549
.\images_real\6642.png,-6.435949,5.312917
.\images_real\6643.png,-15.636477,5.250392
.\images_real\6644.png,-8.187896,4.937871
.\images_real\6645.png,-7.782031,5.531668
.\images_real\6646.png,-7.554072,5.266026
.\images_real\6647.png,-12.323186,5.203524
.\images_real\6648.png,-3.880633,5.312905
.\images_real\6649.png,-9.409046,5.500421
.\images_real\665.png,-7.294780,4.781606
.\images_real\6650.png,-9.387257,5.281651
.\images_real\6651.png,-8.584467,5.391037
.\images_real\6652.png,-5.930455,5.437913
.\images_real\6653.png,-3.670454,5.172268
.\images_real\6654.png,-10.794419,7.438066
.\images_real\6655.png,-7.007830,5.112443
.\images_real\6656.png,-8.711925,5.859445
.\images_real\6657.png,-11.477369,5.891074
.\images_real\6658.png,-4.241482,7.469317
.\images_real\6659.png,-6.985235,5.328530
.\images_real\666.png,-4.911098,4.703487
.\images_real\6660.png,-10.163038,7.422444
.\images_real\6661.png,-10.275103,7.344299
.\images_real\6662.png,-5.322912,5.328531
.\images_real\6663.png,-7.767759,6.094213
.\images_real\6664.png,-6.999321,4.859744
.\images_real\6665.png,-9.570964,5.109766
.\images_real\6666.png,-7.038043,3.890918
.\images_real\6667.png,-8.083041,6.656756
.\images_real\6668.png,-7.882793,6.156719
.\images_real\6669.png,-8.420221,5.672307
.\images_real\667.png,-9.826488,5.172268
.\images_real\6670.png,-9.266788,6.016083
.\images_real\6671.png,-7.259495,5.656681
.\images_real\6672.png,-8.585670,5.828568
.\images_real\6673.png,-7.872735,5.703558
.\images_real\6674.png,-8.127294,6.391111
.\images_real\6675.png,-7.646469,4.281576
.\images_real\6676.png,-7.457091,5.969204
.\images_real\6677.png,-4.982475,4.531595
.\images_real\6678.png,-1.708239,6.125470
.\images_real\6679.png,-6.736557,5.687927
.\images_real\668.png,-6.638801,5.500419
.\images_real\6680.png,-8.802185,6.328614
.\images_real\6681.png,-3.805959,5.094132
.\images_real\6682.png,-3.189913,4.765994
.\images_real\6683.png,-3.469537,6.437989
.\images_real\6684.png,-6.110812,6.172338
.\images_real\6685.png,-4.003056,6.219854
.\images_real\6686.png,-7.866067,5.578548
.\images_real\6687.png,-4.266490,6.094213
.\images_real\6688.png,-8.416841,6.141092
.\images_real\6689.png,-5.288574,6.109842
.\images_real\669.png,-4.508666,5.344155
.\images_real\6690.png,-3.200325,6.094214
.\images_real\6691.png,-9.271203,6.516120
.\images_real\6692.png,-2.474770,5.297286
.\images_real\6693.png,-7.966434,6.125458
.\images_real\6694.png,-6.896068,6.203596
.\images_real\6695.png,-5.379596,5.219151
.\images_real\6696.png,-4.157358,4.906628
.\images_real\6697.png,-6.781202,6.109831
.\images_real\6698.png,-4.934972,5.781689
.\images_real\6699.png,-2.573859,4.000306
.\images_real\67.png,-8.093369,6.047334
.\images_real\670.png,-7.953574,4.844118
.\images_real\6700.png,-7.026204,5.467746
.\images_real\6701.png,-8.765965,5.530704
.\images_real\6702.png,-7.839001,4.828492
.\images_real\6703.png,-3.494458,5.922325
.\images_real\6704.png,-9.740496,5.281652
.\images_real\6705.png,-4.807857,6.016083
.\images_real\6706.png,-6.864704,5.422288
.\images_real\6707.png,-5.562267,5.328530
.\images_real\6708.png,-9.329374,5.281651
.\images_real\6709.png,-5.773824,5.937953
.\images_real\671.png,-6.450678,4.984754
.\images_real\6710.png,-8.294503,5.219146
.\images_real\6711.png,-5.481051,5.969204
.\images_real\6712.png,-6.658901,4.812874
.\images_real\6713.png,-6.513757,7.406808
.\images_real\6714.png,-7.980964,4.937875
.\images_real\6715.png,-8.734197,5.500417
.\images_real\6716.png,-5.004240,5.844196
.\images_real\6717.png,-4.749886,5.250398
.\images_real\6718.png,-7.154418,5.297279
.\images_real\6719.png,-7.934207,4.547220
.\images_real\672.png,-5.559478,5.937952
.\images_real\6720.png,-10.352035,2.609573
.\images_real\6721.png,-7.001135,5.828568
.\images_real\6722.png,-8.224396,5.656680
.\images_real\6723.png,-6.024469,4.562849
.\images_real\6724.png,-5.348083,6.328604
.\images_real\6725.png,-6.536982,5.453541
.\images_real\6726.png,-5.581415,5.766063
.\images_real\6727.png,-8.742743,6.094213
.\images_real\6728.png,-6.088175,4.922258
.\images_real\6729.png,-9.536529,6.000448
.\images_real\673.png,-12.520066,5.547299
.\images_real\6730.png,-9.095270,5.172266
.\images_real\6731.png,-11.948033,5.047260
.\images_real\6732.png,-7.948016,4.953502
.\images_real\6733.png,-7.954537,5.557999
.\images_real\6734.png,-8.052032,7.078663
.\images_real\6735.png,-5.769707,5.562926
.\images_real\6736.png,-4.254321,5.375409
.\images_real\6737.png,-16.548950,5.281652
.\images_real\6738.png,-6.917130,5.016008
.\images_real\6739.png,-13.839821,5.234776
.\images_real\674.png,-6.377571,5.047259
.\images_real\6740.png,-7.024612,5.656677
.\images_real\6741.png,-6.871029,5.328530
.\images_real\6742.png,-7.705146,4.109687
.\images_real\6743.png,-9.317599,5.719183
.\images_real\6744.png,-5.158808,6.234848
.\images_real\6745.png,-4.913906,5.703560
.\images_real\6746.png,-3.624339,5.109765
.\images_real\6747.png,-6.911941,4.922247
.\images_real\6748.png,-3.336320,5.297304
.\images_real\6749.png,-2.080066,4.984729
.\images_real\675.png,-6.036880,5.219148
.\images_real\6750.png,-8.653502,5.453538
.\images_real\6751.png,-5.943860,5.000381
.\images_real\6752.png,-2.959576,4.875393
.\images_real\6753.png,-7.133912,6.641136
.\images_real\6754.png,-4.477227,5.031606
.\images_real\6755.png,-8.635530,4.734735
.\images_real\6756.png,-3.191095,5.031635
.\images_real\6757.png,-4.262386,5.234770
.\images_real\6758.png,-3.185710,4.890997
.\images_real\6759.png,-9.575994,3.531520
.\images_real\676.png,-4.033693,4.906621
.\images_real\6760.png,-3.997032,3.906549
.\images_real\6761.png,-4.854847,4.890995
.\images_real\6762.png,-5.802672,4.109692
.\images_real\6763.png,-1.216695,4.797235
.\images_real\6764.png,-7.436697,4.375333
.\images_real\6765.png,-4.013826,5.047260
.\images_real\6766.png,-7.183450,4.656605
.\images_real\6767.png,-2.382833,4.844119
.\images_real\6768.png,-3.927094,5.137838
.\images_real\6769.png,-3.236364,4.059220
.\images_real\677.png,-3.423384,4.687857
.\images_real\6770.png,-2.167173,5.141015
.\images_real\6771.png,-6.786071,5.359783
.\images_real\6772.png,-3.608693,5.719192
.\images_real\6773.png,-7.933900,5.328522
.\images_real\6774.png,-5.493920,5.594176
.\images_real\6775.png,-6.538170,5.500420
.\images_real\6776.png,-7.792825,5.266024
.\images_real\6777.png,-4.192246,5.547296
.\images_real\6778.png,-7.969893,5.250401
.\images_real\6779.png,-11.646791,5.750440
.\images_real\678.png,-8.634370,5.234771
.\images_real\6780.png,-6.028343,3.265872
.\images_real\6781.png,-6.990047,5.750436
.\images_real\6782.png,-4.878705,4.562848
.\images_real\6783.png,-11.133858,5.328530
.\images_real\6784.png,-4.125663,5.687932
.\images_real\6785.png,-11.955914,5.547298
.\images_real\6786.png,-7.087704,5.187894
.\images_real\6787.png,-8.676844,5.516045
.\images_real\6788.png,-5.388023,5.719192
.\images_real\6789.png,-8.147136,5.844187
.\images_real\679.png,-5.581217,5.750439
.\images_real\6790.png,-5.881063,5.656679
.\images_real\6791.png,-6.107229,5.734811
.\images_real\6792.png,-9.765293,5.375409
.\images_real\6793.png,-8.306557,5.766064
.\images_real\6794.png,-7.644603,6.813018
.\images_real\6795.png,-7.711515,5.547297
.\images_real\6796.png,-6.269826,5.516044
.\images_real\6797.png,-8.900904,5.406662
.\images_real\6798.png,-5.347695,5.312904
.\images_real\6799.png,-4.967124,5.359782
.\images_real\68.png,-6.883336,5.109768
.\images_real\680.png,-3.249244,7.469315
.\images_real\6800.png,-6.463627,5.141016
.\images_real\6801.png,-5.055342,5.844195
.\images_real\6802.png,-9.654660,4.984753
.\images_real\6803.png,-8.592950,5.344157
.\images_real\6804.png,-5.248119,5.437914
.\images_real\6805.png,-7.368248,5.562939
.\images_real\6806.png,-10.749096,5.578532
.\images_real\6807.png,-7.255200,5.609804
.\images_real\6808.png,-7.101104,4.109686
.\images_real\6809.png,-3.803835,5.344157
.\images_real\681.png,-6.555706,5.984829
.\images_real\6810.png,-7.877505,5.672307
.\images_real\6811.png,-7.328831,5.500418
.\images_real\6812.png,-11.316267,5.406663
.\images_real\6813.png,-12.035108,5.422286
.\images_real\6814.png,-6.222805,6.016082
.\images_real\6815.png,-7.968855,6.172344
.\images_real\6816.png,-7.434985,6.594252
.\images_real\6817.png,-6.515278,5.312905
.\images_real\6818.png,-7.152803,5.219146
.\images_real\6819.png,-8.976923,5.953578
.\images_real\682.png,-6.633146,5.922329
.\images_real\6820.png,-5.842627,5.250398
.\images_real\6821.png,-5.356382,5.891072
.\images_real\6822.png,-8.665022,5.328532
.\images_real\6823.png,-3.999684,5.641052
.\images_real\6824.png,-10.311702,7.375560
.\images_real\6825.png,-6.736544,4.687857
.\images_real\6826.png,-6.128123,5.828568
.\images_real\6827.png,-8.955426,4.594100
.\images_real\6828.png,-5.058940,5.266036
.\images_real\6829.png,-6.725672,6.156707
.\images_real\683.png,-6.328104,5.094138
.\images_real\6830.png,-6.246200,5.328532
.\images_real\6831.png,-4.712838,5.375407
.\images_real\6832.png,-7.463971,5.375411
